feature,mean_importance
17,-0.006623995203594316
53,-0.00559617455531847
30,-0.0034031180160110225
14,-0.00279367801596975
11,-0.0021207192912828326
22,-0.0017415522317765276
49,-0.000459021791514605
60,-0.00034661264454307895
61,-0.0002757298537759384
1,-9.922935703435276e-05
56,0.0
48,0.0
47,0.0
40,0.0
24,0.0
31,0.0
8,0.0
16,0.0
7,4.861652454310472e-06
15,1.2080199897698818e-05
57,3.3211892393752994e-05
23,7.720402201249754e-05
55,0.00024252624053115734
25,0.0008900991446275236
6,0.0012520657882754583
34,0.001450432162966253
10,0.0020018392628986803
29,0.002215774819936672
52,0.0022760721976906096
41,0.002668354109925186
63,0.0028426495822772707
36,0.0034190155970540816
46,0.003553283551281919
62,0.0035902364345345994
59,0.003830563923629704
3,0.0039606728411802124
27,0.004525465095011547
2,0.004751537325847102
9,0.004843682098708185
44,0.005920306602443826
18,0.007046922425681177
33,0.007434024634333114
54,0.00759151148669365
37,0.007727690967025511
28,0.008375517094846833
45,0.008470424348898142
58,0.008579776142817167
50,0.008728521429894057
4,0.009519037438363836
20,0.011043362108613963
51,0.011056447076613463
13,0.011124445927327992
5,0.015034568519332533
35,0.01562414779824918
12,0.023673897462348985
19,0.025636863849838876
38,0.03908106420581986
26,0.04013106674286136
43,0.04667293368225017
42,0.09278116249125057
21,0.09315290396895362
