feature,mean_importance
61,-0.007597481953072543
49,-0.0010423322591538997
31,-2.1582808218872928e-06
40,-1.7445455110509656e-07
56,2.7755575615628914e-17
24,2.7755575615628914e-17
16,2.7755575615628914e-17
48,1.249639631994981e-07
8,2.397922908308203e-05
47,6.672591018249408e-05
7,0.0008382562787812298
23,0.0009101598850828285
2,0.0020968306736213888
55,0.002310824668015521
53,0.0024481955695353995
1,0.0026997160693887716
25,0.0031277456306948864
57,0.003449825254402389
45,0.0038278973823836827
59,0.004560015843490256
63,0.005260678702531876
22,0.005667483995922729
11,0.005730873529701844
15,0.005901646637337873
17,0.006165565472795576
34,0.0064523937390927825
14,0.006723298132986361
62,0.006790405637402122
60,0.006857941061019085
50,0.007898416023361329
58,0.007932661402033797
6,0.008182146853829933
41,0.00858626767557929
30,0.00953594351463225
9,0.01083727146152896
35,0.011799459691173278
37,0.011874253448593806
46,0.012126855226008208
33,0.013305101157151703
10,0.013446175945611585
54,0.01441803755708009
13,0.015835105321442437
52,0.016687342558385495
18,0.016722195855438167
3,0.01717131630165492
28,0.019452001471772114
20,0.01978272480956219
51,0.022087021143157817
26,0.022530646701836275
44,0.027020002130665566
36,0.028025818877290352
29,0.031732491743559195
4,0.032402259057304025
12,0.03318005706362709
5,0.035479724336622574
38,0.03681173462841762
27,0.047145019817784205
19,0.05261573133199608
21,0.06585447733313722
42,0.07255930173038766
43,0.09243102465881757
