feature,mean_importance
22,-0.0011470505267519582
59,-0.0007176729943172144
55,4.575834137439116e-05
63,0.00011639760003028798
57,0.00016250496316287942
17,0.0008969802143379835
50,0.0016417520063610191
34,0.003724302426907572
35,0.004480806752258948
25,0.004735054866458216
6,0.005682967327172972
9,0.006684977728291413
51,0.007156451929692631
52,0.007758989470398608
4,0.009017023364043175
58,0.009660979779523422
10,0.01081770597650945
61,0.010835812106530212
33,0.012658303254758252
13,0.012923011632692244
41,0.013367630826089421
30,0.013649480168953431
37,0.013855408978437206
27,0.014426672040803912
46,0.0150837264455967
62,0.015219079150637199
29,0.016068017343447233
60,0.01884512055854968
2,0.019381951226818343
3,0.020474325281748966
44,0.023290989516061483
45,0.02346901458578133
18,0.024257064242028042
12,0.024573927924049915
20,0.025203168738344512
54,0.029154108723203002
38,0.030433607521915325
5,0.03128982318826106
53,0.034765976832886396
19,0.08302186835867664
43,0.10605919952168026
26,0.13194727629873712
28,0.19416178223937836
42,0.19988902270481318
21,0.40378201530625424
