feature,mean_importance
44,-0.01842946400800567
58,-0.00566473618238775
36,-0.004346671147555487
36_multiply_4,-0.004165336002094716
52_ratio_36,-0.004147064678930066
random_feature,-0.0037215889194007618
34,-0.0017126607591840758
25,-0.0015897252331479512
57_sum_2,-0.0015871426699816144
2,-0.0013684091055586767
19,-0.0012730051405897946
49,-0.0010937203445433863
3,-0.0008220022511147562
10,-0.0008128877678890145
14,-0.0003398438037885337
52,-0.0003278953853635469
62,-0.0002590091752144502
23,-8.136208394879384e-06
16,0.0
48,0.0
56,0.0
40,0.0
8,0.0
24,0.0
31,0.0
47,5.067023841384688e-06
15,8.029295678157466e-05
1,8.15789347062501e-05
7,0.00014823848262059125
55,0.0001758809136259143
2_ratio_13,0.0002856801479764748
59,0.0004799435408943314
57,0.0007129086554003072
18_ratio_26,0.0007276525584224258
29,0.0009146643951822714
12,0.0013839033452578754
11,0.0013872020072218383
20,0.0014178740229636943
59_ratio_2,0.0014245732712567405
6,0.0014451317792146228
61_ratio_3,0.001598353487993026
13_ratio_2,0.0017129058336906283
9,0.0017427932569171385
22,0.0017901372920530012
33,0.002322740517404662
63,0.0023297738737577843
61,0.002414343264093588
4,0.003009142310413976
17,0.0031174980538490856
13,0.003328560074872383
37,0.0033808884417896616
61_ratio_34,0.0036975741208887915
36_multiply_28,0.005372526628157434
18,0.00564338466151576
41,0.0069976541449859484
30,0.008960430607741316
60,0.010172518428230975
28,0.011233472127755401
46,0.012193179141986366
51,0.0138872651255515
35,0.014851694812273265
54,0.015658646766190172
53,0.015720088665591176
38,0.016382467318463653
45,0.019383316653775746
27,0.019554266854601588
50,0.021501879801109153
5,0.02221916065578437
43,0.047476138424484726
26,0.048432448747676486
42,0.06809506550213262
21,0.09731323338416084
