feature,mean_importance
36,-0.012530657427140424
28,-0.010765509372247056
22,-0.008247260340161995
36_multiply_28,-0.00759602002231749
25,-0.006592124617263032
2_ratio_13,-0.005467752971914009
52_ratio_36,-0.0049187946597893635
36_multiply_4,-0.00393306745389054
13_ratio_2,-0.002958570690168727
10,-0.0021832212404066936
59,-0.0016396756621027298
18_ratio_26,-0.0013244987984046303
59_ratio_2,-0.0007754555804618868
14,-0.00029941607957304216
41,-0.00023931913954609862
7,-0.00015334841726557524
15,-8.683031664872831e-05
23,-4.8867421470477625e-09
40,0.0
47,0.0
24,0.0
56,0.0
48,0.0
31,0.0
8,0.0
16,0.0
6,0.00010687828567736424
49,0.00015593468247752929
11,0.0002605350176579091
57,0.00043377998806835014
61_ratio_3,0.0005699846644239753
61_ratio_34,0.0007788496843604553
1,0.0010628178194956538
29,0.0011098909417095403
17,0.0013236477572138555
63,0.001540447844710624
53,0.0019314729413532823
2,0.0021471544358024645
3,0.002244881961652423
18,0.002332128758659241
4,0.0025174948913209956
57_sum_2,0.0025919263060538906
37,0.00277235637629582
60,0.003633788136289151
55,0.00389403974748847
52,0.004175060694241789
61,0.004950285886067413
12,0.005391219547782805
62,0.006577563493366345
44,0.006655454586702439
13,0.006766931499407808
46,0.0072523522032652025
45,0.007485370627547472
35,0.008247406925303343
30,0.008680810909517733
9,0.00943465538175772
58,0.01131231874111327
50,0.01167162569058261
43,0.014912538850520882
27,0.015222987214888305
5,0.017212038245479486
51,0.017836322806138984
33,0.019457561670358243
19,0.019955993654374567
34,0.02044655880315068
54,0.02652767343286643
38,0.028272604683627335
20,0.02962133806957351
26,0.042093179694148795
42,0.06943528550081138
21,0.17211614037179715
