feature,mean_importance
20,-0.014073217514471692
36_multiply_4,-0.0026888533204845076
18_ratio_26,-0.0026739931375752398
1,-0.002351318797418828
52_ratio_36,-0.0006929787798489795
61_ratio_3,-0.0006512120318834025
61_ratio_34,-0.00031144448539705547
15,-6.641991647810542e-05
23,-8.02196304106051e-09
47,-3.8148795511450117e-10
56,0.0
24,0.0
8,0.0
40,0.0
48,0.0
16,0.0
31,0.0
18,2.7541387526086592e-06
55,6.316181784006836e-05
49,0.0001609511646325751
36_multiply_28,0.00020387395660666495
7,0.00021003420766770587
57,0.0003098851347475923
25,0.0006852913351247936
2,0.0007234393231695335
51,0.0010303484494120524
9,0.0011764029627086114
61,0.0015457204203546738
34,0.0015583126837556333
14,0.001688096112723278
57_sum_2,0.001755849218063038
6,0.0017741849348752892
44,0.0017959991503267102
11,0.0018109948036027584
63,0.0023462072663027076
52,0.002436044420217551
59,0.002546968599307356
22,0.0027744503078698858
10,0.0029827212575812417
29,0.003163753286662693
2_ratio_13,0.0033636703666745814
62,0.0038077850478027697
3,0.003845623331969647
46,0.003953925642935954
59_ratio_2,0.003973842514879042
30,0.0040579991494804814
41,0.0040599165071277836
13_ratio_2,0.0040677879810278265
17,0.004282367742232868
37,0.004389950353335828
58,0.005169385002936194
36,0.005514129257887093
28,0.005686075076541089
4,0.008151325991592615
53,0.008964811238948526
50,0.009104702605279883
12,0.010930525082529174
5,0.012019827853298286
60,0.014232090296912178
33,0.014257248441065087
35,0.016326840821543724
45,0.017320925281765105
43,0.027576040090354702
54,0.028724341636711143
38,0.03672808625191454
13,0.040288511412170776
19,0.04101067942984653
27,0.045396427119049225
26,0.04666890707781808
42,0.07923034599171411
21,0.16053151869652632
