feature,mean_importance
34,-0.00431886416540204
20,-0.0029068926741097232
44,-0.0021068205484712165
1,-0.0019113069394372073
57,-4.295524733590184e-05
15,-2.162355820015671e-05
23,-1.2279694186489998e-07
56,0.0
48,0.0
47,0.0
40,0.0
24,0.0
16,0.0
31,0.0
8,0.0
55,0.00013268715392102115
7,0.00047767246585257717
11,0.0006686969255669361
41,0.0006943353974461025
25,0.0007071249466138602
6,0.0007232267891927157
22,0.0013122400642019056
49,0.0013394312902997112
14,0.0015182297615610185
51,0.0017565022502817051
17,0.0022374975272537816
58,0.0027339739285329985
52,0.0036000778848024524
37,0.004101238386627293
59,0.004180310074997365
2,0.004653309851948856
9,0.005625505946144102
63,0.005757895332588514
30,0.0063465387355625515
3,0.007519057519948244
29,0.007632638353086432
4,0.00818148736650746
62,0.011763102342511664
33,0.011787536121042552
10,0.014482601309307824
12,0.014853860010531243
5,0.015495421624861208
61,0.015498489942125493
46,0.018517892465785578
18,0.018967096923309612
50,0.019404850632258157
35,0.01949493662764051
28,0.023441968285944463
53,0.02405272299550861
36,0.025573518783275316
38,0.027256048548176665
60,0.02888200635311835
45,0.035467212468199234
13,0.0446641058337185
54,0.04951227405623862
43,0.07385811357986784
27,0.08390420836288541
19,0.09194741420072416
26,0.1531784719595208
42,0.2743239060900671
21,0.4304513975160603
