feature,mean_importance
61,-0.005269771137041723
17,-0.0021759675229118536
35,-0.001737080034508487
60,-0.001413936142859934
11,-0.0013028876147665237
63,-0.0008526854105843195
14,-0.0006431783576860029
55,-0.0003107805730761581
1,-0.00017359723325377496
9,-4.9032451179753525e-05
40,0.0
48,0.0
24,0.0
56,0.0
16,0.0
31,0.0
8,0.0
47,2.109170749164946e-08
23,6.866294224694425e-07
57,0.00018743641167605075
50,0.00019210698117346213
7,0.0006168509010001765
59,0.000715068189256185
15,0.0013741007226456769
22,0.0015602862021684594
6,0.0016522177611059063
52,0.0018260662963823116
13,0.0020437550897310585
49,0.0029994251113993784
62,0.004184134204427742
51,0.004571527932074204
2,0.005809983947024389
10,0.005838800053813736
41,0.005846377897877919
46,0.008816794885303996
34,0.009009789924005262
3,0.0099977140288185
30,0.010306815655460804
25,0.013151107630019665
58,0.015090919785728069
27,0.017415940812449716
29,0.018015609978610254
44,0.01866384389849158
33,0.01992147707136538
5,0.021361064175150546
12,0.026010884723195016
20,0.02622742454150827
53,0.026241019672044237
45,0.028652148063377552
4,0.02866001558035891
37,0.0303416111255727
18,0.03987281611253652
28,0.04759688099252317
54,0.05504192389523475
19,0.05594655171416128
38,0.0577560799254724
36,0.09709387576051405
43,0.10576615510509188
26,0.16726617426599422
42,0.2621176436720247
21,0.5390823224823983
