feature,mean_importance
17,-0.0030353266915992827
22,-0.0013982450720883526
25,-0.0006433878591968811
16,0.0
24,0.0
40,0.0
8,0.0
31,0.0
48,0.0
56,0.0
47,0.0
57,5.359356473355614e-06
15,7.983420479550641e-05
7,8.562844515808964e-05
49,0.0001370518984832203
23,0.00019011393615276373
11,0.0003157993738230502
55,0.0010539359000656862
1,0.0014612055346620717
59,0.0019357421687180077
41,0.001944713774654358
34,0.0032207258668863177
14,0.003244139954662398
50,0.004081286273729645
52,0.0052334656632508775
35,0.005302327917380251
63,0.005613889615170462
46,0.006977396033179331
6,0.007276476123450293
4,0.00756593280335322
9,0.007865091857412085
58,0.009042266399844562
44,0.011208525013661564
10,0.011444781024483302
45,0.01174223440211114
51,0.01201325491337767
2,0.012169897024202524
30,0.012391948747696599
3,0.012667346684827791
62,0.012771451174494469
18,0.013869859719779654
13,0.01692456521876511
61,0.01703394016874807
29,0.017657994022843904
54,0.01820879334203689
37,0.018354640975482
20,0.020340178866074837
5,0.021217499015403585
33,0.022925211749501358
27,0.024103539202353207
53,0.02421657159419463
60,0.026500237149491106
12,0.03795518316120795
28,0.05131126659283749
36,0.06695428219445129
38,0.07865882858035257
43,0.08492853826917639
26,0.0879476172851808
19,0.1292943168959717
42,0.29338652957925404
21,0.3686090829106633
