feature,mean_importance
60,-0.004862966199288754
13_ratio_2,-0.004794557484119499
17,-0.004729465780634689
22,-0.0034467845622046384
18,-0.0015856818662480093
61_ratio_34,-0.0010543784591579286
2,-0.0004902736648533773
61,-0.0004016322722815713
2_ratio_13,-0.0003415711820019984
6,-4.935836151614969e-06
53,0.00015197870468691975
57,0.0001539682847708168
25,0.0006171041823142375
59_ratio_2,0.001038929938120034
52_ratio_36,0.0011883675453760484
55,0.0012387377108564717
57_sum_2,0.0015354085667718897
18_ratio_26,0.0020120499521905756
41,0.002096077013702019
58,0.003092579442156837
9,0.0033118978970600927
3,0.0034848923930306834
28,0.0035031927831655403
63,0.00353626130345924
59,0.0051146394115153425
29,0.006017112539016311
30,0.006090952106820704
62,0.006219967963061249
34,0.006340739000328008
46,0.007730904797758872
54,0.007829059993664452
10,0.008319248701707957
44,0.00839867491712852
33,0.00867750148616232
52,0.00941485605766261
45,0.01076582522529081
4,0.01164623874481121
20,0.011794019108060614
37,0.012444504174943725
51,0.014529021302692397
35,0.01481842092702767
5,0.01671449694143754
50,0.016829193731827417
13,0.01786752866375176
27,0.018739878931700284
26,0.0226253830860322
12,0.0290185543703513
19,0.047586112493021415
43,0.06294357069835597
38,0.06315541987790871
42,0.10432917246444315
21,0.11276990553888822
