feature,mean_importance
11,-0.0023858238251220102
7,-0.002093742589069597
14,-0.0019818915800930924
22,-0.0012237712728825456
15,-0.0009178311129411059
25,-0.00018111836191598562
31,0.0
24,0.0
57,0.0
8,0.0
48,0.0
23,0.0
47,0.0
56,0.0
16,0.0
40,0.0
59,0.00020911716321414254
49,0.0008922683569080991
41,0.0008944845149569502
6,0.0015315087440022717
55,0.001783944934884657
1,0.002171844789581545
37,0.0031221633299611724
29,0.003460255795744835
52,0.0034717462926669744
35,0.0042576770882900485
4,0.004280929755736404
3,0.006032289455529449
17,0.006185048578508603
34,0.006192327264181114
63,0.0072282126957994765
18,0.007232751861490585
9,0.007461746618436238
30,0.008174734008520049
2,0.008745787608689475
51,0.011072385557716998
46,0.011991473752110593
58,0.012241230396423447
62,0.013393378057808148
10,0.01355315913876338
61,0.015689047609393363
44,0.017328091633454376
50,0.01940076270994959
28,0.021327627154096262
27,0.021451662154059806
45,0.023410177636849567
33,0.024737441957851707
13,0.026003681814677465
12,0.026348955361204896
20,0.02682257957563572
54,0.029349125530656984
38,0.030538400808851562
53,0.03169615184397251
60,0.032216239526783784
5,0.037240922166658696
43,0.05014579154376407
36,0.06667310935444051
19,0.09688883955963387
26,0.12400326472184839
42,0.19215261072678713
21,0.3315680133201574
