feature,mean_importance
31,0.0
57,0.0
56,0.0
49,0.0
48,0.0
6,0.0
7,0.0
8,0.0
47,0.0
40,0.0
24,0.0
23,0.0
16,0.0
15,0.0
1,0.000361551142289418
14,0.00040988798825644104
55,0.0005199024170027822
41,0.0007103152859119777
11,0.000776689837229827
17,0.0014016633055173866
59,0.002599691753413025
63,0.002719600723879334
52,0.0028591126303273207
3,0.0030056908818278717
22,0.003240157253128728
4,0.003432255931911654
25,0.0041178417933370294
50,0.005719242444164841
9,0.006287776294046821
35,0.007915854474306849
18,0.010816000160525086
2,0.012206079081609667
46,0.012901473509461048
62,0.013238169308844139
12,0.013627174087456373
20,0.015997937687839813
34,0.01608719714443594
60,0.01712268963055861
45,0.017384884391384282
37,0.018064627108487618
29,0.019314564375158372
13,0.022086783742324513
58,0.022954817967015352
27,0.026292197469466583
51,0.02680273906268229
10,0.03148158128695229
44,0.03397234756822283
5,0.03574015299354216
19,0.040480660431787885
53,0.0481209027732115
61,0.052164416988896845
30,0.0668003837416071
28,0.07120874836399398
33,0.08365322612920531
54,0.09480039030083623
38,0.11868832897983854
36,0.1317593900989414
26,0.16873137506660918
43,0.28215447613160666
21,0.2840495006852354
42,0.3099719524260206
