feature,mean_importance
31,0.0
56,0.0
48,0.0
7,0.0
8,0.0
47,0.0
40,0.0
24,0.0
23,0.0
14,0.0
15,0.0
16,0.0
49,0.00010513254436015363
11,0.0002472528314513722
55,0.0008036686414784721
6,0.0014232525680626384
1,0.00158119368541092
57,0.0016683405969648124
63,0.001956501999602245
17,0.001968248794809724
41,0.0022059068703341733
22,0.002260998186681129
3,0.0033197666197353646
52,0.003464920753870082
25,0.003469421200575473
35,0.004442868713378356
59,0.0046836286027236215
4,0.005353576200563604
46,0.00758194175151945
50,0.008421423352106583
12,0.008582391976015624
62,0.008786470870414353
58,0.014065972839985941
9,0.014308067986739226
18,0.014352138015573179
51,0.014443277700866463
2,0.014907826562003868
29,0.015493495154052406
45,0.02053716025090655
37,0.021729254043847446
44,0.02195949196812883
13,0.022169557950624606
27,0.026308474787553094
5,0.029146692913583384
60,0.02933174225757258
19,0.03026574360620271
20,0.032228975005367255
34,0.03237391754463888
10,0.035587559703475824
61,0.04415263360938755
53,0.05352907108387257
30,0.059680063669537264
28,0.06865637618912745
38,0.09048143526487955
33,0.10642129253342528
54,0.10991980411381544
36,0.14238686612593332
26,0.19255167669619228
42,0.2501028789375116
43,0.25048420057816595
21,0.30593431742977034
