feature,mean_importance
61,-0.04471197738394654
45,-0.004966805224121712
55,-0.004012089526564361
14,-0.0016859017151324763
31,-0.0005111296150227262
40,-0.0003109613785206411
8,-9.769381445924319e-05
56,0.0
16,0.0
24,0.0
48,3.1296657528379067e-06
49,0.0017814244698150516
54,0.0042079918537611
57,0.005838010506715285
53,0.006902446781011979
22,0.0071673972511103025
11,0.007700431919635492
7,0.00789243856143751
6,0.00835901010298199
23,0.008480003965373817
62,0.009567351734540281
2,0.011647138680097835
17,0.011854119473882357
18,0.011925683298375196
9,0.013169329203142432
1,0.013859298866508763
15,0.015052467816399007
30,0.0158110569353902
58,0.017468032353885006
60,0.01766815488176334
47,0.020041763155382232
46,0.02068697092910307
44,0.021288497146958706
13,0.03883367786486504
59,0.039210961359914955
33,0.03934221372375081
37,0.039808519358106545
29,0.04160279377707673
50,0.04246095454182547
3,0.042862906977113924
12,0.04397727424968596
25,0.04583978029874175
34,0.04718478588613623
35,0.04725091942983587
4,0.0472647776577057
52,0.04799376491622741
28,0.050964554645673364
38,0.052255794576262046
5,0.05251306057933095
63,0.05415204894637027
42,0.05479314653798538
51,0.0572080305995377
26,0.05913759216859425
10,0.05953837759426132
36,0.06706259436398168
41,0.07119278035523095
43,0.0774218223372761
20,0.07760755711176276
21,0.07918841291082293
19,0.09040040633051713
27,0.10991349556812842
