feature,mean_importance
50,-0.004361928780045782
22,-0.001426199818950552
59,-0.00032561663689127386
63,-2.4489708895875095e-05
57,2.1572615886616964e-05
55,8.507111549582724e-05
17,0.0022246781498823087
25,0.0036169413064770285
35,0.00419243952735861
34,0.004380835547247735
6,0.005013594477463296
9,0.006337354038798893
51,0.0071804082389118895
4,0.007727987218909038
58,0.009354912508041924
52,0.010124925159001968
13,0.0111138172790352
61,0.012204993811341125
37,0.012706186525993618
41,0.013210677989495535
33,0.01341237245989893
10,0.013817619761663336
30,0.01420251549908208
46,0.015132792866260607
27,0.015428312424650075
29,0.01571737972689636
62,0.016366369998959934
2,0.017690508452328176
60,0.019609314981800567
3,0.019909369709936
45,0.02173860897771427
18,0.023957977102168272
38,0.024794209011823914
44,0.024851521645280244
12,0.025088864606567996
20,0.026624585379689
54,0.029037654540896046
5,0.029251370868932324
53,0.03746469839824216
19,0.08179221618357349
43,0.10284328550257701
26,0.1327785080325945
28,0.1910252853724847
42,0.2007222490140379
21,0.41996455437498365
