feature,mean_importance
54,-0.05853512445179003
49,-0.03769108904980352
29,-0.02088816067466922
2,-0.0185003046282038
62,-0.016149692037416508
61,-0.015097439638879773
52,-0.012254342948992547
15,-0.007277075603659122
46,-0.0033771808100061416
23,-0.0021651933685775115
47,-7.549840198928237e-06
40,0.0
48,0.0
16,0.0
31,0.0
56,0.0
24,0.0
14,0.00022949520451307493
7,0.0003339074166154199
55,0.0010888840438298187
8,0.001241109545181962
59,0.0013872413374008796
57,0.0025568445332356917
9,0.0027058618896539043
63,0.002941414994994307
11,0.0033968858833146264
1,0.01566695645271112
50,0.016241502874203517
51,0.017748956839664532
12,0.018634062882605995
41,0.026366190308307856
53,0.026490478000386987
42,0.0309290540832055
34,0.03159829138313621
58,0.032848862925661304
35,0.03292744441781796
5,0.035468850220978024
4,0.038339211874744414
17,0.04175466189487391
43,0.04192859132543557
25,0.043862485210483734
19,0.049826401012621015
3,0.056197559013618115
30,0.056675551003874114
45,0.05943733459990887
20,0.0636192040978838
44,0.06409285572285586
10,0.0667405420947649
26,0.06753843770521359
36,0.06963223063543393
13,0.0731317548092676
18,0.08004084959821846
6,0.0843643735957188
37,0.08702348468845211
60,0.08861870769238431
38,0.10516374003549463
33,0.1110806821516224
28,0.11567049785006907
22,0.12946916676746353
27,0.14362525072469062
21,0.21242363733739436
