,0.0,0.18,0.45,0.55,42.0,59.0,75.0,80.0,115.0,137.0,337.0,643.0,669.0,1798.0,2303.0,2515.0,3842.0,7693.0,11899.0,14050.0
intercept,0.32265060514316196,1.002335148163154,0.6762672601651314,0.872523800222828,1.065350691399997,1.0653506914000008,0.41155115710389767,0.8818639952981931,0.7083718748133445,-0.36746848553913236,1.063294461637344,-1.5710266792163308,-2.752764944147136,1.0653506913999984,0.06992009729408778,-0.23375560151337724,-0.7845873389310007,1.002335148163155,-1.7068228715562765,-2.790739701301042
Staff Involved,-2.0183832573473093,0.512028732544658,1.37087706201546,0.9407885777353594,0.0894450692532349,0.0894450692532348,1.8048770012357722,-1.0836268863798835,-1.448483023296419,2.73024378252907,-0.3191943643834321,-3.759769664480781,-4.616834836659471,0.08944506925323494,2.252272564388619,-2.628009809313395,-3.128486501541958,0.5120287325446579,3.902318404639072,4.709018278010261
