,0.0,0.18,0.27,0.45,32.0,42.0,59.0,67.0,75.0,80.0,115.0,137.0,337.0,643.0,2151.0,2303.0,2515.0,6357.0,7693.0,11899.0
intercept,-0.13225130919645445,1.083512625384964,1.0966269330834058,1.0187605883695718,-1.6602412298889957,1.0581918928258438,1.0581918928258442,0.9013313214157965,0.7276811747385608,0.6308393774115375,0.37587081993799976,0.1771222801554832,0.9683056648610271,-2.7191454577459955,-1.5479589832608667,0.49080607080224326,-0.9158451573040117,-2.6134497706573008,0.7921558260103448,-0.7905045597689887
Staff Involved,-2.5100442725403385,0.23277228544860307,-0.12294543401074964,0.5891788862332943,-3.837046289687428,-0.4785220894212382,-0.4785220894212381,0.949015217515991,1.3177407405911814,-1.5511564217214409,-1.922426609752792,2.1177165420098607,-0.833957256056399,-4.611686256323507,3.7673923668308227,1.7031938154071533,-3.2383737841656473,4.598642124074459,1.1934182479949642,3.1156102769944587
