feature,mean_importance
ahrq,0.1643673128777638
cdc,0.24987642973588198
acf,0.25137427118431266
samhsa,0.3506482248574356
acl,0.5434771403040919
hrsa,0.6469705516063314
os,0.6758520850797672
cms,0.7047533207542193
nih,1.1461285877516856
fda,1.2335137952819344
ihs,1.8302187042090128
aspr,4.193369041638305
staff_involved,7.72312777002266
