feature,mean_importance
20,-0.012585722895906686
51,-0.005560982166044051
10,-0.003323060931243904
9,-0.0009173783605776504
61_ratio_34,-0.0006389440060089319
44,-0.0005584698667655513
13_ratio_2,-0.000552843051661589
57_sum_2,-0.0002826602876663337
52_ratio_36,-0.000274748145975795
59_ratio_2,-0.0002380692267093476
17,-0.00022423217865989443
52,-0.00022161938756051213
57,6.097012062205587e-05
55,0.00033873091673226885
63,0.0006812930479263929
2_ratio_13,0.0007452765158309199
41,0.0016274398391217999
58,0.0018135545643146484
22,0.002040277345776753
2,0.0023967815128117242
3,0.0024647631126134438
37,0.0034477969425233874
25,0.0036033246157446824
4,0.004043880931572039
6,0.004923958026916228
18_ratio_26,0.005331566154169345
59,0.005406841141868013
34,0.005505682439146417
60,0.005513414347298004
50,0.005997912288805476
61,0.006292022427905627
28,0.006453900205650257
29,0.007036040548735356
46,0.007135594452190605
33,0.008350265736882922
35,0.008896411135574836
5,0.009358038414458583
18,0.009384167844713054
54,0.009467000236467831
53,0.011446121666595024
62,0.015789303407047872
30,0.01619842189414024
12,0.020755106405668713
45,0.021144857409183215
13,0.022652769456514746
26,0.0293464144857438
38,0.034595129412516315
19,0.04172143438956345
27,0.0467692004801862
43,0.06671888998801148
42,0.0937027251841073
21,0.14992035328881478
