feature,mean_importance
7,-0.03510225735783115
11,-0.006050482442794269
34,-0.004438570419028523
14,-0.0012929928468285335
15,-0.00022146279383310484
48,-2.600532761415364e-06
56,-3.0131337331318344e-07
40,0.0
24,0.0
16,0.0
47,8.29826943428147e-06
8,9.462934741176765e-05
31,0.00032809566705774285
49,0.001522774554420292
9,0.0023317005346336628
1,0.003207756292746855
55,0.003850153089302949
57,0.004271342923452126
4,0.004482135407272198
38,0.004788074586975194
13,0.006034256969015006
37,0.007294671585524004
23,0.007337197661717076
28,0.007500817950593919
62,0.007782535877479996
45,0.00928011761175751
33,0.011978625841084795
5,0.015083994158557473
25,0.01587601051503565
6,0.015934338495968037
17,0.01602681132819077
41,0.01748564785755044
54,0.01837911702496888
35,0.019118677926233507
3,0.01958006253534574
59,0.020455022184318494
46,0.02138211365120926
61,0.021950500228375153
44,0.022710611461762176
36,0.023285212200911436
10,0.027168733418753248
12,0.027751836190126333
58,0.028083101343177198
51,0.028143039017702202
2,0.03078699790780743
50,0.032165499134297226
22,0.03313992721756004
29,0.033328220112068686
20,0.03474940370447144
63,0.03522132326647508
18,0.03739591198320077
30,0.038434576715906596
42,0.04206768059050424
26,0.04346403106844648
27,0.04742376567989731
52,0.047760070226169064
60,0.0643057601270568
43,0.06527191035870945
53,0.07333568742827903
19,0.09090989350766698
21,0.11340721143277488
