feature,mean_importance
36,-0.010869156382234752
2_ratio_13,-0.005477494351259123
36_multiply_28,-0.0033442722827393854
36_multiply_4,-0.0031813909176794442
25,-0.002869578240367285
22,-0.0024894733556980325
28,-0.0024249374783912635
61_ratio_3,-0.0012855782075390481
13_ratio_2,-0.0007394374926880248
11,-0.0005870650242036258
49,-0.0003813486420486484
15,-0.00034104704366803016
7,-0.00019561828301183637
14,-0.00018895684225264108
56,0.0
16,0.0
48,0.0
47,0.0
40,0.0
8,0.0
24,0.0
31,0.0
23,5.259391633316568e-09
52_ratio_36,0.00014020383240724853
41,0.00018992839959054708
6,0.00030426776050955506
random_feature,0.00042228821763627136
61_ratio_34,0.0006057320184755272
37,0.0007362220234726546
57,0.0011004341403805045
57_sum_2,0.0011090225584106412
1,0.0012919306629471578
29,0.0014303661354249208
17,0.0016251446007442215
30,0.0016897182064977228
59,0.001696031062422182
52,0.0018527521650914202
59_ratio_2,0.002320669917721033
3,0.002424758972971708
60,0.0025645297859752366
2,0.0030750477909505082
55,0.003382611303972169
4,0.0038485661916977942
63,0.0043293304856980765
18,0.004615152318883042
18_ratio_26,0.004786218101920292
27,0.005197610236138087
46,0.005553733484553744
44,0.006008598555444095
10,0.007042458168834501
58,0.0076409864080695476
35,0.008305333388571406
53,0.008319576238532142
51,0.0085511496835857
62,0.008693670625701717
13,0.010705394720520992
9,0.011480438741885892
45,0.01173854934874546
61,0.012062915939590243
33,0.014135951098340316
50,0.014191749114071738
12,0.016386148120445605
38,0.017927475770903943
34,0.019331335671036978
5,0.022863159867784526
20,0.025334948022312277
19,0.026067964370149438
43,0.028213260086311486
54,0.03894899450783823
42,0.057158670229735
26,0.07556989706577803
21,0.12497895547278066
