feature,mean_importance
61_ratio_3,-0.007188429727771772
61_ratio_34,-0.00646829418065537
61,-0.0020768732660618517
22,-0.0016847748435204145
59,-0.0015587761057832632
35,-0.0015328220452327512
14,-0.00039904173942338915
8,0.0
31,0.0
47,0.0
48,0.0
24,0.0
16,0.0
40,0.0
56,0.0
23,7.145759529286755e-07
63,2.5618302570593056e-05
57,8.803378846812815e-05
7,0.00012024521952597456
55,0.0001465992837620139
1,0.0001925683390642252
49,0.0004594968709835501
11,0.0006187485641528934
52,0.001378278756842838
13,0.00143098517972175
62,0.0015233538334219975
15,0.0016598878664358246
25,0.002169694617546669
59_ratio_2,0.002587078230191922
41,0.002682214099264468
52_ratio_36,0.0027985544647240097
10,0.00288962577729191
60,0.0039405909915834455
3,0.004478481954583807
2_ratio_13,0.004908867861189212
57_sum_2,0.005043291680572173
36_multiply_28,0.005633383732456698
34,0.005742973761484446
2,0.005896957457809268
6,0.005921774267072901
9,0.006137326824708136
46,0.0063620332493741025
53,0.007230372486873804
58,0.008068012608328273
29,0.00866952396327846
17,0.00920478406333059
50,0.009677981143406936
33,0.009692096489026091
13_ratio_2,0.010192606131243512
45,0.011525510109367842
5,0.01272342402194783
12,0.01344649332868072
36_multiply_4,0.013727127948495487
37,0.014981591963069312
30,0.015405433717422489
20,0.015415991610561031
51,0.016165193044489073
54,0.016220875572000366
4,0.016502212802088405
18,0.018254779415519874
19,0.018339221527602555
44,0.018578307887037727
36,0.01884152979498226
18_ratio_26,0.020324689510066114
28,0.022256217664439838
27,0.02470745797322803
38,0.03392389446362949
43,0.048115352618439224
26,0.057702803963897806
42,0.05891823387031013
21,0.1685386563656978
