feature,mean_importance
55,0.0
22,1.1102230246251566e-17
41,0.0008271062931081597
6,0.0008467709931814893
3,0.0029684650100035735
57,0.0037056044903370556
59,0.004317925623976981
25,0.004347070264147756
63,0.006711245196500637
9,0.007859280743704367
4,0.008167912614677319
52,0.008216417928509034
46,0.00997083418293443
18,0.010487518024075626
37,0.011448427234353898
17,0.011778983267887611
51,0.012624503465912939
50,0.016954224677488382
45,0.01741646350050514
62,0.01876692765648643
2,0.019785178056588783
5,0.02165231801471503
60,0.025611950791389216
58,0.029604001198168528
13,0.030983222645170228
12,0.03151631605022155
10,0.03322849176436058
19,0.03513341687907314
34,0.03635506648409875
29,0.03913930341526369
35,0.04217699003584756
27,0.04668446092309366
20,0.05618111217536233
53,0.06103075864761307
61,0.061209547338521866
33,0.06260044100106979
44,0.0678149506611411
54,0.09269051809259317
38,0.09701366739618097
28,0.1244425084510938
30,0.1316037531038578
26,0.20854301854263904
42,0.2542109216113963
43,0.2964488825117309
21,0.30188785931608164
