feature,mean_importance
1,-0.0019676112535679637
56,0.0
48,0.0
47,0.0
40,0.0
24,0.0
23,0.0
16,0.0
15,0.0
31,0.0
8,0.0
7,0.0
57,1.9708681907021353e-05
14,0.000135742147002188
11,0.0005879704466567437
49,0.0007934566667705146
55,0.0009644583004377982
17,0.0010499595371023073
9,0.0012147448282276874
25,0.0015306196772739255
6,0.002042856831648859
34,0.0024343917007838556
22,0.002561597274590399
52,0.003154294584535039
59,0.003571590403749242
63,0.0037065600505493458
12,0.006559879654134732
41,0.006676303856092131
58,0.007696654895306698
44,0.008176972684718769
61,0.00896474897768868
29,0.010337784177968618
2,0.010737889344314095
46,0.012753396077651958
4,0.012862243766478371
30,0.014862781368108601
20,0.014929645836762706
50,0.014931849284044762
37,0.015338259251687858
35,0.017490257254756687
18,0.018210220631955504
51,0.02038132741181336
62,0.021097768016452096
5,0.021962753715029086
13,0.023041828662060986
3,0.02365735650528223
45,0.02390319699160564
54,0.028091064792604196
53,0.029758018611533897
10,0.0298407004343789
33,0.03373972744781344
60,0.03408889182978293
38,0.03747729715860023
27,0.05540169513523389
28,0.05922789087897292
36,0.06019698910250289
43,0.0641431141197015
19,0.07401896895949822
26,0.12205587613580708
42,0.2107515423474046
21,0.2765986097700674
