feature,mean_importance
7,-0.0331795329958192
15,-0.027470794980856954
6,-0.013869854559617912
61,-0.012030684896301335
25,-0.008622272418435033
20,-0.006784729537356343
34,-0.0039553501098802905
17,-0.0023885964764910838
30,-0.00200430372237978
23,-0.0007898395524532697
48,-0.00029106998982481036
40,-0.0001780766350798435
8,-9.364745220770687e-05
31,-1.0978659092908405e-05
24,-5.551115123125783e-17
56,-5.551115123125783e-17
16,0.0001451447738027578
47,0.00036820144273063126
42,0.001046675548838283
11,0.0013585564087136791
12,0.0015824058181942158
13,0.002042406576774447
50,0.0022117805091344143
9,0.0022320992364738166
46,0.004351341743212228
1,0.004411988261940758
60,0.004781957409992455
54,0.007224829666207383
33,0.008027419593431395
37,0.008686933851916318
41,0.008958447714282275
2,0.009416294843618883
55,0.01428000010196947
45,0.014602243584789032
49,0.0146128217408375
57,0.014788476031440668
35,0.015819931960306528
38,0.016713283477616303
28,0.017617772403110438
18,0.01792170042174642
5,0.01829299471953344
22,0.019629787066940803
62,0.020190567013857852
59,0.020935140066163215
52,0.020972927066120674
4,0.021543716572280935
58,0.021684022848876088
44,0.022650316181867143
36,0.02413822636961698
3,0.025610393726660647
14,0.026926840364588256
29,0.034443473850217156
51,0.036529831060842864
10,0.04507361681832906
53,0.047370957961061305
26,0.0490744992533261
43,0.07030210029441451
21,0.07073777866856486
63,0.07545623484080069
19,0.07887761186837564
27,0.08112042934796801
