feature,mean_importance
57_sum_2,-0.0025310917331915926
18_ratio_26,-0.0025174696892515057
3,-0.0018602086733814026
44,-0.0017208504793257474
52,-0.0008279658202585694
25,-0.0008179685618242616
14,-0.0007960582847815478
11,-0.0007722887370237297
10,-0.0006726658141729791
59,-0.0006640869187342191
36_multiply_28,-0.00020566654781350446
1,-0.00010331725791640767
2,-9.499065765564696e-05
13,-7.327426590225672e-05
55,-2.3264480948193e-06
47,0.0
23,0.0
48,0.0
24,0.0
15,0.0
16,0.0
40,0.0
8,0.0
7,0.0
56,0.0
31,0.0
59_ratio_2,0.0001493318462626736
57,0.0004225936011657494
63,0.00042937688727317516
2_ratio_13,0.000752026388375815
49,0.0007544923585418917
13_ratio_2,0.0008528879715852311
20,0.0008742170021662666
61,0.0009611500827608116
17,0.0010154457750193358
52_ratio_36,0.0013724060755552965
62,0.001405937010785524
36_multiply_4,0.0016118696832677082
22,0.0030581102655915017
41,0.003330532473849901
4,0.003744113872157068
61_ratio_34,0.003927930250432266
61_ratio_3,0.004332094718991325
34,0.004612673511663756
6,0.0050201096448924286
58,0.005342806549599744
18,0.006057633437807813
9,0.006266394709578288
29,0.007018979763516625
37,0.008281959196432948
12,0.00900321613781182
46,0.0097201878207625
50,0.010974309684344829
36,0.011480014367107988
54,0.01270273515707685
33,0.014252857250601747
51,0.014747926718862303
53,0.01521324514729983
30,0.015396921883869624
19,0.01579787913014117
35,0.018750402039125362
5,0.020617269756700012
60,0.020827592406655816
45,0.02183823268723207
28,0.026588172004867405
27,0.026941285549852055
38,0.03588877631013683
26,0.04813744074975819
43,0.052742774649326106
42,0.1281318776014203
21,0.27841969245348214
