feature,mean_importance
55,2.6589568849794132e-05
34,0.0001336125589342041
57,0.00024927443772561065
25,0.0006424957749366411
22,0.0015427251013284127
52,0.0031492848421960317
6,0.003677012019721049
59,0.004232202973961147
17,0.004374830779993
9,0.004749147271560894
63,0.004959955794546766
20,0.007147389719317698
4,0.009877660899764096
58,0.009890560422795503
41,0.009970735639888118
29,0.010729778168116471
51,0.010867417933080502
3,0.010959397283519917
30,0.011742428745005506
18,0.013447738152447852
46,0.014007533650206311
37,0.01432595190842686
50,0.0147380432861292
5,0.014861468875501143
12,0.015000450026538659
62,0.01539290321713443
61,0.015790774489858557
2,0.015956761003155996
10,0.01612899339157175
44,0.021278449866349892
35,0.02177762120556854
45,0.022560771072115054
38,0.02542725051316667
33,0.027790107407603255
53,0.029496994564713497
54,0.030331495438865135
13,0.03282788003911482
60,0.03957152331121775
27,0.04913171810813364
19,0.07112140058847942
43,0.07492557434552545
26,0.10312020006770492
28,0.14063539958103918
42,0.2028315472031414
21,0.3602589084965123
