feature,mean_importance
7,-0.019321661257387348
15,-0.014056037943341737
52_ratio_36,-0.0017974813276089019
36_multiply_28,-0.0008091696345273958
59_ratio_2,-0.00033316270260451696
8,-0.00010604685382625267
48,-9.8494790264525e-06
56,0.0
24,0.0
31,5.904752082841469e-08
40,1.1640583951755268e-07
47,7.587930435132284e-06
2_ratio_13,0.0001760920110071562
23,0.00020674558201438375
54,0.00022287210894160746
16,0.00024401389469513868
50,0.00031877226548628345
25,0.0019391007460777877
61_ratio_34,0.002172373504520686
18_ratio_26,0.0023169835751301326
11,0.002373929485219023
2,0.002419435325693148
1,0.0026728429790935982
57_sum_2,0.002678072057268788
57,0.0028647757483664495
13_ratio_2,0.0038531559939933846
61_ratio_3,0.004798619872870535
9,0.005721669384255596
61,0.005743135436651508
28,0.005818643486615166
17,0.0060106503318316795
36_multiply_4,0.006162432264790995
49,0.00657804548275055
46,0.007668867853889561
6,0.007939256855931841
58,0.008227090905001084
63,0.008483173808366223
62,0.00892807957273548
53,0.00915772991551414
20,0.009555980583301399
52,0.009782322107724051
59,0.009841665101151554
36,0.00996662488232497
34,0.01147678954100408
33,0.0115867151350194
13,0.012901980475053776
55,0.013530429089843865
44,0.013542842541509354
37,0.013722773543272343
60,0.013917088441529396
35,0.014052328170068584
22,0.014340851282182616
14,0.014600243502003974
4,0.01549620301295176
38,0.016257754389471153
41,0.016485357527257945
30,0.016558124427408522
5,0.017532548277978243
29,0.018069268748964813
3,0.02097726747745717
12,0.02108579184376621
45,0.021557287583048135
10,0.02707582209187564
42,0.029728794990778067
18,0.03052776728593472
51,0.037126866805954506
26,0.049378743775762596
19,0.07120888056802299
27,0.08154400779844972
43,0.08199351430797772
21,0.08684203054255508
