feature,mean_importance
2,-0.003286666721038467
57_sum_2,-0.0032738230893956137
52_ratio_36,-0.0020158338873864255
61,-0.0019446222106347833
61_ratio_3,-0.0015563751848119672
59,-0.001419017378645518
2_ratio_13,-0.000993878083886146
18_ratio_26,-0.0009708051679400392
63,-0.0003470921549498712
8,-6.506187181607448e-05
62,-3.795723738361234e-05
47,-1.7097616892003398e-06
24,-1.3877787807814457e-17
48,-1.3877787807814457e-17
56,-1.3877787807814457e-17
31,-1.3877787807814457e-17
40,-1.3877787807814457e-17
16,-1.3877787807814457e-17
23,1.3765200978410608e-05
55,0.0003956429509283571
14,0.0004453608787948676
15,0.00044950900119627155
57,0.0009517097309065636
7,0.0011895229659207086
36_multiply_28,0.001453780617516881
59_ratio_2,0.0017811482774811066
1,0.001979144944199487
54,0.0047622095844586515
49,0.005264396683906292
17,0.0053618171283837945
13_ratio_2,0.005524198525781473
25,0.005929966058250605
61_ratio_34,0.006305040775719931
35,0.006401258972925497
13,0.007896907613374356
9,0.008592972894463296
36_multiply_4,0.008751120368117166
30,0.008798700627020211
46,0.009094488274470033
58,0.009879093350368804
34,0.010443750349951288
50,0.010535444509682978
22,0.010788200513787496
53,0.01305308322147255
10,0.013330562497561978
33,0.01466166590664652
11,0.015384305991119885
6,0.01571456388703603
36,0.01583478407685888
45,0.016136392893016865
28,0.01671820166856262
37,0.017330289963961888
60,0.01876589953532888
4,0.01956842654490461
41,0.020485010877106587
44,0.021052202280025835
52,0.021929009843441573
51,0.023739989992750427
38,0.024567015830809003
18,0.024705554312083627
29,0.027427860770990735
3,0.028254949087396092
20,0.03259080383584353
5,0.03672725336511692
26,0.04319863035066326
27,0.04478115029650732
42,0.04500301805887146
19,0.049345788587632444
12,0.05066830261138337
43,0.08670792485252
21,0.10120773150162048
