feature,mean_importance
55,2.8236592569397256e-06
57,3.493778345040055e-05
25,0.000640185017861028
34,0.002563080485528485
22,0.002982327694644149
6,0.0033266834661946298
9,0.0037467772480391293
20,0.0039447377687411075
52,0.004155398866576732
17,0.004932269131501655
59,0.005618485577240495
63,0.0057034322880636975
29,0.008014057177641759
4,0.008257691009743945
51,0.00876714644394686
58,0.009791061693138614
41,0.010575311979550278
12,0.011029713390633944
3,0.011757389761991793
2,0.011890430118294437
5,0.012715013417329646
18,0.013931752315111779
62,0.013937380902335445
37,0.014037524918074811
46,0.014073404300445957
30,0.015442184569107703
10,0.01577437553866585
61,0.01877178609745317
50,0.01925158569373738
44,0.019726493446812897
35,0.02137247425645546
33,0.02462935218351442
45,0.02627506454657639
54,0.027508515972900733
53,0.028269305599251428
38,0.02941515869888362
13,0.033887950958825616
60,0.04312700439793263
27,0.0517079211849387
19,0.07030299557054842
43,0.08309694916861597
26,0.12411470570104703
28,0.15575673135860219
42,0.20303138607732527
21,0.41215773814964346
