feature,mean_importance
20,-0.002695065552101664
1,-0.0017106725541525508
51,-0.0012925643095772043
15,-0.000112395940869911
56,0.0
48,0.0
47,0.0
40,0.0
24,0.0
16,0.0
31,0.0
8,0.0
23,7.689781743397406e-07
57,0.00015198243549871537
55,0.0004549119702698556
49,0.0005712183862093184
11,0.0006373680739106379
34,0.000915369791330406
7,0.0009201023948631176
17,0.0009755728576505057
6,0.0014608919499348588
63,0.0015956390726252906
3,0.002082487846918357
44,0.002281623829636867
25,0.0030260475855793667
59,0.0043452218844132725
41,0.004424490843707024
46,0.004576119256050432
14,0.004723268200180439
9,0.005103104907296668
22,0.00521688837523421
52,0.0054940654907905204
61,0.0059874252184131255
37,0.006598376864294833
30,0.006808205996881806
2,0.006959111735252474
58,0.007312308150633257
29,0.007649289167515505
28,0.008364942476714288
5,0.00967898212530582
10,0.00980529507927565
4,0.010007989312212112
62,0.010073110378598722
12,0.01042310332000645
53,0.010761566425290863
36,0.010890300189126395
50,0.012427956583060926
18,0.014115283788715113
60,0.014796221421339167
33,0.015069881862650448
35,0.01566831994274204
45,0.018378650360421567
13,0.023642814994516773
54,0.02540472109921472
38,0.025688391457419447
43,0.042040232465928716
19,0.04277585143123852
27,0.04355320530779235
26,0.054086524815888715
42,0.09528802433666263
21,0.11555432689321607
