feature,mean_importance
22,-0.010003598502450094
28,-0.001204208213984917
25,-0.0007915799500510607
11,-0.0004844843522459272
15,-0.0002744501076364883
14,-0.0002191084950357497
36,-0.00021041308443689593
7,-0.00013756917939274776
31,0.0
16,0.0
40,0.0
24,0.0
47,0.0
48,0.0
8,0.0
56,0.0
23,1.124385756398616e-06
41,6.686820793280757e-05
37,0.00013239458780042458
6,0.0002012653149266491
57,0.00020291748317121245
49,0.0002902864445275377
59,0.00032370278963448766
17,0.0008878207818630926
1,0.0010058897353342907
55,0.0014667076890606478
30,0.0014996981887862569
2,0.0019613769317955664
35,0.0020067753049514093
63,0.002143404425707035
4,0.0029391070513484384
44,0.004097205114465099
3,0.004161295749556726
53,0.0042766472479442265
38,0.004676295439705458
52,0.00524412068768587
60,0.005477024083528734
9,0.006289628176086475
29,0.006988812811471287
46,0.007223602796811686
61,0.007529212036267127
10,0.007882819377451993
34,0.009067686339695078
62,0.009297750293706386
33,0.009950450713592402
45,0.01046450893274846
51,0.010780078321721254
12,0.011278714044102755
13,0.011904315005497636
58,0.013350734475818965
18,0.013772092697954829
5,0.014185819144609368
50,0.01657119292613874
43,0.01722453058243382
27,0.01830921581734944
19,0.02173892881536587
20,0.02651924330694494
54,0.027287292701638155
26,0.06479711429141906
42,0.08223570928977605
21,0.15374231754754317
