feature,mean_importance
17,-0.003365163746639155
57,1.646759854906643e-05
25,0.00020943270172001094
22,0.0010983548481337591
55,0.0011481503410512434
59,0.001363437993767444
41,0.002423587109098127
52,0.003562581175226345
46,0.005049523205858167
9,0.005205002849939763
34,0.0054384092655881955
6,0.007422771624923025
50,0.007855709229092215
63,0.008436819648419488
35,0.008677324197029166
10,0.009067715879572563
4,0.00935452119630136
30,0.010915010627493307
51,0.011664431630941038
58,0.011691541382971524
3,0.012186141780401897
2,0.013207609378269678
45,0.013815740734874534
62,0.015010995865567086
61,0.015231683149794898
37,0.016093003650980944
18,0.016288761534125694
33,0.01778886090796597
13,0.01868681878720923
20,0.019791339854824487
54,0.021864987883513855
27,0.022026826585292446
53,0.024891171714156383
5,0.025333262267676147
12,0.026784096883822384
44,0.029238849267952984
29,0.031125970800938672
60,0.03302156602119686
38,0.07604783772266743
26,0.09297937032072909
43,0.10106731226594623
19,0.11606298898087926
28,0.147441409655014
42,0.2997212478831076
21,0.39616255988131044
