feature,mean_importance
1,-4.4408920985006264e-17
24,-4.4408920985006264e-17
22,-4.4408920985006264e-17
20,-4.4408920985006264e-17
25,-4.4408920985006264e-17
11,-4.4408920985006264e-17
10,-4.4408920985006264e-17
49,-4.4408920985006264e-17
13,-4.4408920985006264e-17
7,-4.4408920985006264e-17
55,-4.4408920985006264e-17
51,-4.4408920985006264e-17
59,0.0
30,0.0
57,0.0
35,0.0
56,0.0
38,0.0
40,0.0
45,0.0
46,0.0
47,0.0
48,0.0
52,0.0
41,0.0
29,0.0
31,0.0
15,0.0
3,0.0
4,0.0
8,0.0
9,0.0
12,0.0
14,0.0
16,0.0
17,0.0
63,0.0
23,0.0
2,0.0008899598572263745
50,0.00201245019676457
6,0.0030034985670788217
58,0.003184531356307874
18,0.004358243527876482
62,0.004478153590501766
37,0.0045651487237538205
44,0.0069415722571252395
27,0.0069993652220821986
19,0.01207205177205779
53,0.013913988834804191
5,0.028731955464249913
34,0.03191290868561567
61,0.047682180895230755
60,0.050576103627173685
54,0.05878228673484305
26,0.07354048528561194
28,0.09149866472833365
42,0.10361300635294071
43,0.17360659557761463
36,0.18639769204844425
33,0.20251801945707135
21,0.26316100322508723
