feature,mean_importance
57,0.0002805814311049093
55,0.0005439111183306644
6,0.0005746386012509874
3,0.0011117010344384281
63,0.0013800214581248583
17,0.0015049669408909283
41,0.001653101539052315
22,0.00271178835790884
4,0.003006721066199025
59,0.003703937632238452
52,0.0045960237398738005
25,0.005447391236677102
9,0.009783953914473986
37,0.00980434998874019
62,0.01037278710210302
46,0.010926998286509792
2,0.012440334703331123
50,0.012976983042689927
12,0.013749124399832923
58,0.015294710301408432
18,0.016366911343147484
51,0.018996674231014855
60,0.019051538435839066
45,0.019069474951478003
35,0.021751146439775902
29,0.026361748744887347
13,0.028751582034991518
53,0.03464202589091305
5,0.03624015852429295
10,0.040129379937836905
19,0.04047851886746791
34,0.04114638298591351
20,0.04341733019972782
27,0.05578553742454018
44,0.05847631010399984
54,0.06591126279747439
38,0.08243130914249434
61,0.09044378563733117
30,0.1019515692272532
28,0.11986945078778224
33,0.13163298500802037
26,0.18668936159620447
42,0.2592531761972002
43,0.2736587323859597
21,0.35006282996730226
