feature,mean_importance
55,0.00031153771426534194
6,0.0007001174197342697
59,0.0007545271523651031
57,0.0013094848580185946
3,0.00208084644896932
63,0.0021377327233484513
41,0.002337117165194824
17,0.004236318335212497
22,0.004317646580430601
4,0.005774819504923756
52,0.006280672544844224
62,0.008952644439666447
25,0.009760181901081211
2,0.012853053388360592
50,0.013335748908393086
51,0.014248831946964535
9,0.015294199287931454
13,0.019352147935807286
58,0.021824841557378273
18,0.02248315216988822
10,0.02410225073687917
37,0.025759442218554484
53,0.025874069227203988
38,0.02701755905246984
35,0.027795821040890546
46,0.02783251525191035
12,0.02936422969567256
34,0.033226897201838156
27,0.033271800094021795
29,0.03777540702870834
45,0.037894137345856095
5,0.04962659572648872
60,0.055484773803522805
19,0.06021826902927614
61,0.07596117258428024
54,0.0764330265116637
44,0.0806430275916983
20,0.08332792251206343
30,0.09768944204665789
28,0.12406417335105954
42,0.14001201586359763
33,0.19227741871435514
26,0.19644122559809624
43,0.27180638068574314
21,0.30838830086472724
