feature,mean_importance
9,0.0020425589732718684
55,0.0037275023520395856
2,0.004018058478005698
5,0.006016017545997371
28,0.0075962576069736
46,0.007771619092280063
54,0.008235427134584356
57,0.009154302811567922
50,0.009245269993017169
25,0.009391504417423119
6,0.00957761250302453
17,0.010268234144760547
38,0.010336375466596154
12,0.010596517902829061
20,0.011934242065649114
30,0.012449289494585607
62,0.013117574462803937
13,0.014216034881392985
58,0.016310590800918227
37,0.01711241795435211
22,0.01746560763090847
33,0.019376099463074753
4,0.020714060613490508
53,0.020897947953190398
45,0.023529133896979682
42,0.023985934365278357
61,0.024176463633101487
34,0.02748960484899262
41,0.027505977407552163
3,0.02810136395994147
26,0.02920222690166397
18,0.030479839264262572
10,0.0313275763065649
29,0.03341893191837167
59,0.03395542011704197
52,0.03458302797448668
44,0.03490504160159996
51,0.03507983695387965
21,0.03672635425671376
63,0.036897418398507804
60,0.038849510364203685
35,0.042976398727169615
43,0.06986478231212986
19,0.08161071536177555
27,0.0852544738569478
