feature,mean_importance
1,0.0
57,0.0
56,0.0
55,0.0
49,0.0
48,0.0
47,0.0
40,0.0
24,0.0
23,0.0
16,0.0
15,0.0
31,0.0
63,0.0
7,0.0
8,0.0
14,8.421871174114637e-05
59,0.0001898512084965165
11,0.0002096241215403416
52,0.0006394209849153399
17,0.0006482742332116099
25,0.0016198362774288543
6,0.0019382254262091502
9,0.003602828746003761
41,0.0039425106899169116
3,0.00476427844147369
22,0.006584672538778291
12,0.009541555425519188
4,0.011761200714330167
30,0.012296278975543962
37,0.013467732125540111
35,0.013662319055664961
2,0.01533597867250388
50,0.016131142960328183
46,0.0167305979593813
34,0.019671069331757995
51,0.01982063946234529
62,0.02204238018471071
44,0.022546553545974245
61,0.02259593348998621
20,0.024771054518724144
29,0.02512321662206246
5,0.02514638422908727
45,0.025834780718895833
54,0.027800145086427287
18,0.02806544266848874
53,0.028638467630786923
60,0.02963545697509249
13,0.029636115565217492
38,0.031125424905822097
58,0.031249975875283175
33,0.04344423544077296
10,0.04556892753949175
28,0.046328414804873444
19,0.04835482524486338
43,0.04885490801891653
27,0.05770111228079715
36,0.05812407222794559
26,0.07982054505822664
42,0.12611955701508543
21,0.2071434464250245
