feature,mean_importance
11,-6.29604997512967e-06
24,-1.1102230246251566e-17
31,0.0
56,0.0
48,0.0
47,0.0
40,0.0
8,0.0
23,0.0
16,0.0
15,6.640439517380248e-05
7,0.00021256622893469634
14,0.0003377793898023507
1,0.0006088337052650549
55,0.0007463180773393141
49,0.0008802929865985631
57,0.0009295704559784234
63,0.0011130043937862765
22,0.0015990081801018797
3,0.0017581431598738483
41,0.0027741606789153717
17,0.002827784017531121
59,0.0033267646314090516
6,0.003708975887681365
35,0.004377882343727624
4,0.004919823334040785
52,0.004922741374743888
25,0.007845184128396321
50,0.008664288827704569
62,0.011499968468210997
9,0.012110002779606254
18,0.012621459969276749
51,0.012650369972706632
2,0.015380782829007743
58,0.018494088846716772
37,0.018519259811696533
46,0.018736861950183002
44,0.018814947434020755
12,0.023875135412972703
13,0.025454308379362123
45,0.027918581713651414
10,0.02907045616031856
29,0.030566246741854174
53,0.03513804616764904
38,0.03923048980798771
30,0.041145516804184455
19,0.046759536914967995
27,0.04716452699335344
5,0.05086869371513005
20,0.05153566470786104
60,0.0618000520584447
34,0.07333043723632729
54,0.07868165340821984
61,0.0890823523464302
28,0.09305006606180596
33,0.11693523557346933
42,0.14112768444159512
26,0.1525215544553684
36,0.21201313498700763
43,0.25371816682669013
21,0.3210287580983774
