feature,mean_importance
18_ratio_26,-0.0049551261344666616
17,-0.004789204181965242
22,-0.0006346802862612994
55,-0.00020899449847359142
1,-6.643294769285158e-05
49,-5.591973315219323e-05
57_sum_2,-4.748467698961756e-07
24,0.0
47,0.0
48,0.0
16,0.0
40,0.0
31,0.0
8,0.0
56,0.0
23,1.8628394201852806e-05
15,3.607504256689653e-05
57,0.00012774822220890935
11,0.0001417373872404426
7,0.00014232044668270328
36_multiply_28,0.00016259523306198786
25,0.0001964899047827956
14,0.0007772268328219062
18,0.0009653629986354467
59,0.0012798297452611574
63,0.0016184169840950363
61_ratio_34,0.001646014206369928
2_ratio_13,0.001819023343918222
59_ratio_2,0.001976997333071412
29,0.001999463242466917
6,0.002201311342675838
13_ratio_2,0.0023288079380080844
41,0.0026205588922543904
36_multiply_4,0.00293971337603795
37,0.003817428252097438
10,0.003906459671084083
46,0.004124128374972799
52,0.004970157024353083
2,0.005456631088380415
3,0.005618214833697474
61_ratio_3,0.006010447247611611
45,0.006618460092058689
61,0.006684913094109154
4,0.007094725991452338
28,0.007512080072699739
44,0.007562958436425224
36,0.008547636017074676
50,0.00914507836459115
34,0.010401676520952868
20,0.010477876632444727
9,0.010489830123586277
53,0.01058640219557104
27,0.01107795782335406
60,0.011712680432565256
33,0.011949888881383463
52_ratio_36,0.01245423022642545
30,0.012776360797927738
51,0.01278329135930158
62,0.013541261173530522
58,0.013562903572700962
35,0.015037972058953682
13,0.01628426685312714
12,0.016672005082502918
54,0.017626038541134707
5,0.02648038801992627
26,0.057637950930090255
43,0.06767430868702959
38,0.07235812192257829
19,0.07669296096536996
42,0.3221274517742775
21,0.45187623746280803
