feature,mean_importance
2,-0.0045700828997831235
3,-0.0034022764489015757
52,-0.0029559171181201714
11,-0.002418506344216412
58,-0.0023693855128257392
59,-0.0021502248229663622
25,-0.0014922181719411371
22,-0.000815009388508256
14,-0.0005544760278971162
1,-0.0005438371048050256
56,0.0
48,0.0
47,0.0
40,0.0
24,0.0
23,0.0
31,0.0
8,0.0
16,0.0
7,9.451276829786082e-06
55,2.4137395132869942e-05
57,5.215703655870041e-05
15,0.00011559957817339484
49,0.0002966698148635538
63,0.0003123844096532824
9,0.0011274799448212913
20,0.00163423898290119
4,0.0017712966087244208
10,0.0022530607304136695
13,0.0026807576745288774
29,0.002815743483778818
62,0.003237575516425217
44,0.0034951320803676468
17,0.0045988262229888196
12,0.005073793386791864
6,0.005441478467290406
34,0.006348812354300804
46,0.007002878284037328
18,0.008640552722943642
41,0.009129388770758598
37,0.010282087226237172
51,0.012592494486097542
61,0.01269679904997851
54,0.01359789351559226
35,0.014735959325089146
36,0.017331857416995635
19,0.017751745206304435
60,0.017786405347464472
50,0.01840057720453246
27,0.02124229958391658
33,0.021449528594123433
53,0.025915548090032946
5,0.028768415741815677
30,0.0302231566360067
28,0.035741790116077976
45,0.03805737876215139
38,0.05819009236319508
43,0.06614854567793495
26,0.09316422146526988
42,0.17503635565395487
21,0.42557330522246267
