feature,mean_importance
61,-0.0020223734889393994
2,-0.0015614980791965993
52,-0.0004998154448477953
17,0.00018335864296086245
54,0.003857576933762452
33,0.005754499584449735
50,0.00922288099751204
53,0.00981437309457669
4,0.013889712124717634
37,0.014346002121993006
58,0.014778691063404814
9,0.016806813866453073
60,0.018240399690324306
34,0.02063078392098905
25,0.02422447380241901
62,0.026526477020566187
35,0.03769274466065832
45,0.04344942483167156
46,0.04380060176065219
28,0.0465891915371104
10,0.04869379535161687
44,0.05412322175062645
22,0.05486306764212826
57,0.056818534034870125
55,0.05827711618640161
63,0.059774247008909376
29,0.061961638830448265
30,0.06385484853941589
38,0.06770484799498601
59,0.07614702874053497
13,0.08318366565590525
6,0.08616300293123733
20,0.0973268750975373
5,0.09798257651510249
26,0.09959952564489272
18,0.1045368500364714
42,0.1375140064971804
12,0.1408603725263064
41,0.14135853806578108
3,0.15768268870964636
19,0.16171935016662728
43,0.16561924965564342
51,0.17227766608657474
21,0.2159362453053076
27,0.22082046971423713
