feature,mean_importance
7,-0.025576275131297684
15,-0.01607619838677004
11,-0.0019956279950689103
8,-0.00013560612143694305
48,-2.0694923531905385e-05
47,-1.075025260195428e-05
56,-5.551115123125783e-17
24,-5.551115123125783e-17
31,7.947390384677178e-09
40,6.923297484195956e-08
23,0.00014291050196960642
16,0.0003325332303760975
25,0.0014110613411938589
6,0.0023658691884759497
54,0.0028051100600802016
57,0.003776231674466801
1,0.004116455852701856
50,0.004545093329307193
49,0.006502805885611712
61,0.006853078904965204
17,0.008517437746721224
33,0.00950225132599961
62,0.00980074500100619
2,0.009966488315203925
59,0.011898318020549936
55,0.012395561019505614
36,0.012563353781535225
28,0.012586248829452579
60,0.012989111009016719
14,0.013628732344615212
37,0.01376845401257092
53,0.013862828106155484
22,0.013942689070622604
58,0.014161933033898805
63,0.014625772647050905
34,0.014938489284734253
9,0.01527678518867201
46,0.015407952168636779
13,0.01597617736083229
20,0.01623564066268305
35,0.016626640606130106
5,0.017761177321493855
30,0.017774387494502004
41,0.01935514131063945
12,0.020445247353128283
52,0.021084338516277012
29,0.021343790299665905
45,0.021515736373600124
38,0.022297672439328668
44,0.022717157606479372
4,0.02661558575779535
3,0.0268904973786386
18,0.02773785223645739
51,0.02907197681350654
42,0.032528338470762794
10,0.03569282766849797
26,0.050516957937365325
27,0.07574100188347643
19,0.08621634493615375
43,0.08683616389143649
21,0.09123562319010688
